game_id,name,game_slug,price,release_date,platform,description,developer,publisher,genres,Average hours played
557,DEMON'S TILT,demons-tilt,19.99,2021-05-10T15:00:00.000Z,"Windows,Mac","TURBO CHARGED PINBALL RETURNS! Now with bigger sprites, more baddies, more secrets & MORE BULLETS! Demon's Tilt pushes the limits of the Video Pinball genre with SHMUP & Hack N' Slash elements.",WIZNWAR,FLARB LLC,"ARCADE,ACTION,HORROR",54212.01
558,Hood: Outlaws & Legends,hood-outlaws-and-legends,19.99,2021-05-10T15:00:00.000Z,Windows,"In a violent, medieval world, outplay rival gangs in intense PvPvE multiplayer heists. Moving in stealth to steal treasures unseen or dominating through loud and brutal combat, only the best will escape with hard-earned riches.",Sumo Digital,Focus Entertainment,"ACTION,MULTIPLAYER,ADVENTURE",59960.63
559,Sockventure,sockventure,14.99,2021-05-11T17:00:00.000Z,Windows,"In this challenging 2D platformer game, play as a Superhero and help the Kid to find all the missing socks inside the cursed washing machine. Sockventure has stunning colorful graphics, hand-crafted levels, tight controls and fun ever-changing gameplay.",Nighthouse Games,Versus Evil,"ACTION,ADVENTURE,INDIE",38215.00
560,The Hand of Merlin,the-hand-of-merlin,24.99,2021-05-11T17:00:00.000Z,Windows,"The Hand of Merlin is a turn-based rogue-lite RPG in which Arthurian legend clashes with sci-fi horror. Search for the lost fragments of your soul, scattered across the multiverse - and save as many worlds as you can.",Room-C Games,Versus Evil,"RPG,STRATEGY,INDIE",66218.23
561,The Architect: Paris,the-architect-paris,17.99,2021-05-12T16:00:00.000Z,Windows,"Turn the capital of France into a medieval looking city or a futuristic one, build a business district surrounded by parks, create gigantic plazas worthy of the greatest soviet cities. Draw your own buildings with an accuracy never seen before.",Enodo Games,Enodo Games,"EARLY_ACCESS,SINGLE_PLAYER,CASUAL",15062.26
562,Assassin’s Creed® Valhalla + Immortals Fenyx Rising™ Bundle,assassins-creed-valhalla-immortals-fenyx-rising-bundle,109.99,2021-05-12T16:00:00.000Z,,Assassin’s Creed® Valhalla + Immortals Fenyx Rising™ Bundle,,,,44593.66
563,Assassin’s Creed Valhalla + Watch Dogs: Legion Bundle,assassins-creed-valhalla-watch-dogs-legion-bundle,109.99,2021-05-12T16:00:00.000Z,,Assassin’s Creed Valhalla + Watch Dogs: Legion Bundle,,,,23604.04
564,Realpolitiks II,realpolitiks-2,34.99,2021-05-12T17:00:00.000Z,Windows,"Lead your people to glory and write a new chapter of history in Realpolitiks II, a real-time grand strategy game where you lead any contemporary nation in an attempt to secure world dominance.",Jujubee S.A.,1C Entertainment,"SINGLE_PLAYER,INDIE,STRATEGY",47688.46
565,Hundred Days - Winemaking Simulator,hundred-days-winemaking-simulator,24.99,2021-05-13T14:00:00.000Z,Windows,Winemaking could be your best adventure. Make the best wine interacting with soil and nature and take your winery to the top. Your beautiful journey into the winemaking tradition starts now.,Broken Arms Games,Broken Arms Games,"SIMULATION,STRATEGY,INDIE",27316.23
566,The Lion's Song,the-lions-song,7.99,2021-05-13T15:00:00.000Z,Windows,The Lion’s Song is a narrative adventure game. It is steeped in early 20th century history and focusses on a cast of Austrian artists and scientists with each episode taking a closer look at their intimate struggles with creativity and inspiration.,Mi'pu'mi Games,Mi'pu'mi Games,"ADVENTURE,SINGLE_PLAYER,NARRATION",12238.77
567,Pathfinder: Kingmaker - Enhanced Plus Edition,pathfinder-kingmaker,19.99,2021-05-13T19:30:00.000Z,"Windows,Mac","Pathfinder: Kingmaker - Enhanced Plus Edition is the first isometric party-based computer RPG set in the Pathfinder fantasy universe. Enjoy a classic RPG experience inspired by games like Baldur's Gate, Fallout 1 and 2 and Arcanum.",Owlcat Games,Deep Silver,"RPG,SINGLE_PLAYER,ACTION",28006.23
568,Subnautica Below Zero,subnautica-below-zero,29.99,2021-05-14T00:00:00.000Z,"Windows,Mac","Dive into a freezing underwater adventure on an alien planet. Below Zero is set two years after the original Subnautica. Survive the harsh conditions by building habitats, crafting tools, and diving deeper into the world of Subnautica.",Unknown Worlds Entertainment,Unknown Worlds Entertainment,"OPEN_WORLD,SURVIVAL",9834.58
569,Days Gone,days-gone,49.99,2021-05-18T04:00:00.000Z,Windows,"Ride and fight into a deadly, post pandemic America. Play as Deacon St. John, a drifter and bounty hunter who rides the broken road, fighting to survive while searching for a reason to live in this open-world action-adventure game.",Bend Studio,PlayStation PC LLC,"ACTION,OPEN_WORLD,SURVIVAL",24783.47
570,Siege Survival - Gloria Victis,siege-survival-gloria-victis,24.99,2021-05-18T11:00:00.000Z,Windows,"A medieval city under siege and a handful of civilians are all that keep the walls from falling. Mixing survival, strategy and resource management, build your camp, craft supplies, and scavenge the occupied city to supply the troops holding back the invaders.",Black Eye Games,Ravenscourt,"SURVIVAL,BASE_BUILDING,SIMULATION",32404.22
571,Aerial_Knight's Never Yield,aerial-knights-never-yield,11.99,2021-05-19T15:00:00.000Z,Windows,"Take the role of Wally. A mysterious character that has recovered what was taken from him. Hopefully, you're fast enough to outrun your enemies.   Run, Jump, Slide or Dash for acrobatic variants leading to dope combinations and avoid the challenges that await.",,,"ACTION,ARCADE,INDIE",5304.25
572,Suzerain,suzerain,14.99,2021-05-20T14:00:00.000Z,"Windows,Mac","As President Rayne, lead Sordland into ruin or repair during your first term. Navigate a political drama driven by conversations with your cabinet members and other significant figures. Beware or embrace corruption; shirk or uphold ideals. How will you lead?",,,"ADVENTURE,INDIE,SINGLE_PLAYER",19233.66
573,Unexplored 2: The Wayfarer's Legacy,unexplored-2,24.99,2021-05-20T15:00:00.000Z,Windows,"Unexplored 2: The Wayfarer’s Legacy is a challenging roguelite RPG, with a table-top 'feel', a node-based open world & cool twist on permadeath.",Ludomotion,Big Sugar,"RPG,ROGUE_LITE,ADVENTURE,EARLY_ACCESS",65134.90
574,Grindstone,grindstone,19.99,2021-05-20T15:00:00.000Z,Windows,"Smash creeps to get huge combos and earn precious Grindstones in CAPY’s hit puzzle-battler.  Craft new gear and overcome devious enemies, obstacles, and boss encounters as you conquer Grindstone Mountain, and prove yourself on the daily mode leaderboards.",CAPY,Capybara Games,"PUZZLE,INDIE,TURN_BASED",12530.04
575,NBA 2K21,nba-2k21,59.99,2021-05-20T15:00:00.000Z,Windows,"NBA 2K21 is the latest release in the world-renowned, best-selling NBA 2K series. With exciting improvements upon its best-in-class gameplay, competitive and community online features, and deep, varied game modes, NBA 2K21 offers one-of-a-kind immersion into all facets of NBA ...",Visual Concepts,2K,"SPORTS,CO_OP,MULTIPLAYER",24031.25
576,Mayhem in Single Valley,mayhem-in-single-valley,14.99,2021-05-20T17:00:00.000Z,Windows,"In this fast-paced, puzzle-loaded action adventure, you’ll juggle housework, zombie hoards, family dinners and radioactive squirrels! Oh, and you have to prevent the end of the world while keeping everyone from finding out it was all your fault.",Fluxscopic Ltd.,tinyBuild,"ACTION,ADVENTURE,INDIE",38269.80
577,Just Die Already,just-die-already,14.99,2021-05-20T17:00:00.000Z,Windows,Just Die Already is an old people mayhem sandbox game created by the designers of Goat Simulator. You are old and angry and you've just been kicked out of your retirement home. How will you survive in a world that wants you to Just Die Already?,DoubleMoose,Curve Digital,"ADVENTURE,OPEN_WORLD,COMEDY",17242.12
578,Viscerafest,viscerafest,14.99,2021-05-20T17:00:00.000Z,,"Viscerafest is a Sci-Fi Fantasy Singleplayer Arena FPS with minor Collectathon elements. Fight through hordes of aliens and eldritch monstrosities wielding a slew of powerful weapons, juggling your resources, and exploring over 26 intricately designed levels.",,,,12836.84
579,Wanna Survive,wanna-survive,14.99,2021-05-21T07:00:00.000Z,Windows,"A challenging strategy/tactics game with streamlined turn-based combat in a zombie apocalypse. Meet fellow survivors, guide them through a variety of unique combat scenarios and try to keep them alive until they reach their goal: the city of Borealis!",PINIX Games,"Nicalis, Inc.","STRATEGY,ADVENTURE,RPG",9277.30
580,Chicken Police - Paint it Red!,chicken-police-paint-it-red,19.99,2021-05-21T15:00:00.000Z,Windows,"A wild tale of love, death, chickens, and redemption! Chicken Police is a buddy-cop noir adventure with a carefully crafted world, a gritty story, and absurd humor. The game mixes classic adventure games with visual novel-style storytelling.",The Wild Gentlemen,HandyGames,"ADVENTURE,INDIE,INVESTIGATION",58674.30
581,Tennis Manager 2021,tennis-manager-2021,39.99,2021-05-25T13:00:00.000Z,"Windows,Mac","Do you have what it takes to become the greatest tennis manager? Enter your academy, manage your team, schedule your tournaments, change your game plans and find out the new young guns. Take the reins, make the right decisions, become the best one!",Rebound CG.,Rebound CG.,"SPORTS,SIMULATION,EARLY_ACCESS",12285.75
582,BIOMUTANT,biomutant,59.99,2021-05-25T17:00:00.000Z,Windows,"BIOMUTANT® is an open-world, post-apocalyptic Kung-Fu fable RPG, with a unique martial arts styled combat system allowing you to mix melee, shooting and mutant ability action.",Experiment 101,THQ Nordic,"ACTION,ADVENTURE,RPG",42360.28
583,GRAVEN,graven,24.99,2021-05-26T17:00:00.000Z,Windows,"Action, mystery and a chance for redemption await you in the action first person puzzler GRAVEN. Explore a dark fantasy world as a wrongly convicted man of faith. Battle the horrors of humanity, the wilds and beyond using the environment, magic and armaments.",Slipgate Ironworks™,"1C Entertainment, 3D Realms","EARLY_ACCESS,SHOOTER,ACTION",24741.73
584,Truck Driver,truck-driver,29.99,2021-05-27T07:00:00.000Z,Windows,"Build your career as a Truck Driver! Haul a wide range of cargo and make a name for yourself amongst the local community. Start from the bottom, take on jobs, buy new trucks & parts and become a respected Truck Driver!",SOEDESCO,SOEDESCO,"ADVENTURE,CASUAL,SIMULATION",30786.41
585,The Longest Road on Earth,the-longest-road-on-earth,9.99,2021-05-27T15:00:00.000Z,,"A thoughtful and deeply personal title with stripped-down mechanics. The lack of dialogue or text allows you to create your own narrative through your time with four characters. Each short story, accompanied by haunting lyrics of over twenty original songs.",,,,22963.91
586,Timelie - Game of the Year Edition,timelie,17.99,2021-05-28T15:00:00.000Z,Windows,"Timelie is a stealth puzzle adventure where you control time like a media player. Perceive future events to plan your strategy, sneak an enemy, and manipulate time through this journey of a mysterious cat and a little girl with a precognitive power.",Urnique Studio,Urnique Studio,"INDIE,PUZZLE,ADVENTURE",27521.48
587,Knockout City™,knockout-city,19.99,2021-05-30T12:00:00.000Z,Windows,"Join us in Knockout City™ today for a FREE, level-capped trial! Team up and duke it out with rival Crews in EPIC DODGEBALL BATTLES to settle the score in team-based multiplayer matches.",,,"MULTIPLAYER,COMPETITIVE,ACTION",15587.03
